est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
0.1226182113,0.2741826558,60772.69099566071,20686894.60150472,21.68,True
0.3503926411,0.7835017643000001,19459.546336131298,35662957.68520305,19.4,False
0.0766575574,0.1714115092,26266.6270395123,45413899.08259557,23.52665299716035,False
0.100590039,0.2249261651,40636.7316506228,29101939.27186277,22.11,True
0.5502435705,1.2303820278,55627.9655132225,61548573.67394556,18.42,False
0.1925550782,0.4305662442,31634.0248729944,24749479.01789456,20.7,True
0.0055533491,0.0124176661,63897.7489190618,73404087.42215782,28.4,False
0.2016299194,0.4508582062,32671.107233991603,35559338.81030628,20.6,True
0.1401376972,0.3133574171,40786.829729401696,31886043.910265867,21.39,True
0.0211132445,0.0472106499,35053.614160507204,34645862.80053358,25.5,False
0.0152951935,0.0342010925,30436.7905056566,26774354.315214563,26.2,False
0.1988634532,0.4446721997,99742.5759339202,16125235.249988949,20.63,True
0.0069912522999999,0.0156329154,64196.051434670495,665755.7898154621,27.9,False
0.3536347843,0.7907514169,35857.874864729,70057988.9741585,19.38,False
0.0530340723,0.1185877909,82018.4454885791,19440557.27226828,23.5,False
0.7701139256,1.7220270881,81986.53015466861,21438822.48942713,17.69,True
0.2424124811,0.5420507863,56132.1245848234,32825666.30664185,23.52665299716035,True
0.1272198785,0.2844722965,48066.00370066274,21537351.25191781,21.6,False
0.0201629919,0.0450858205999999,11480.726899096398,22674028.61515155,25.6,False
0.3330849243,0.7448005329999999,63083.3698851264,60788733.77907564,19.51,True
0.1925550782,0.4305662442,59627.9222170322,45821439.20996968,20.7,True
0.1572370824,0.3515928047,17609.225348791002,14894283.463290531,21.14,True
0.013506878,0.0302022973,45435.8632146242,3458590.765434518,26.47,False
0.7354530894,1.644523102,85386.7744381069,48995468.721835904,17.79,True
0.2412986969,0.5395602892,55137.8341493273,50275745.18520114,20.21,True
0.1925550782,0.4305662442,23492.0209259662,39440128.63383856,20.7,False
0.1272198785,0.2844722965,55963.8061156015,39167172.49487465,21.6,True
0.0073545309,0.016445231,22450.7274793963,9813187.724718682,27.79,False
0.2390864572,0.5346135707,82433.0398861534,71053026.74496093,20.23,False
0.2658,0.5943468684000001,61901.603043192,45243637.16905376,20.0,True
0.2111324448,0.4721064988,72227.4827909922,21262022.999368448,20.5,True
0.1010543415,0.2259643771,3276.1404424596003,45877996.6294955,22.1,False
0.0384197891,0.0859092601,28919.274284672003,4277187.033881165,24.2,False
0.1677084622,0.3750075218,82776.6574183883,13984845.578742314,21.0,True
0.0331554538,0.0741378484999999,36108.5258477034,72190358.19496167,24.52,False
0.2210828104,0.4943561925999999,86703.7030003447,63607822.91160353,20.4,True
0.0319561887,0.0714562102,40687.8774525706,3632599.028515176,24.6,False
0.4619074603,1.0328564805,55741.7976814159,43498757.50302817,18.8,True
0.2101623793,0.4699373665,41897.900811267406,18298193.17040329,20.51,True
0.0391340663,0.0875064325,23905.9656455076,6963811.7105405815,24.16,False
0.1024601475,0.2291078546999999,90320.9011633789,48674854.02256269,22.07,False
0.0092162655,0.0206081961,20442.4700242488,41579893.10566689,27.3,False
0.0291443905,0.0651688382,37660.3838524141,57807075.19011941,24.8,False
1.1602590820999998,2.5944181791,40459.3263497876,39698959.816716015,16.8,True
0.1838886721,0.411187571,50853.4123212518,34507308.88856781,20.8,True
0.1394938228999999,0.3119176705,121717.2658658558,55232480.19948221,21.4,True
0.0880146521,0.1968067451,26442.5116817029,62395940.67954954,22.4,False
0.0407901194,0.0912094798,57148.712541126,19911410.688896988,24.07,False
0.4079011939999999,0.912094798,24354.159616924502,73101986.23720604,19.07,True
0.2016299194,0.4508582062,115899.1804982056,15101017.143061126,20.6,True
0.0118728499,0.0265484993999999,45127.6246218874,15343503.651616838,26.75,False
0.04411182,0.0986370281,30109.5079016585,14821864.00209118,23.9,False
0.5206609142,1.1642331974,48066.00370066274,55591676.29414693,18.54,False
0.1453968429,0.3251172244999999,31105.0857088924,62593734.31581,21.31,True
0.0732073989,0.1636967205,66028.77196867981,43566434.57711044,22.8,False
0.1067959975,0.2388031102,81615.03178825759,54746433.44365886,21.98,True
0.2272767323,0.5082062231000001,20227.438778677,15769041.090902165,20.34,True
0.1838886721,0.411187571,23167.2530265216,69461913.55342205,20.8,True
0.9089813582,2.0325441072,83607.7589832758,66930579.02051506,17.33,True
0.3602093457999999,0.8054525833,60264.963907038,32923738.197237536,19.34,True
0.0584191154,0.1306291133,57342.94696824231,39365995.67863623,23.29,False
0.0055533491,0.0124176661,26220.1679951761,50273439.80722551,28.4,False
0.1010543415,0.2259643771,95484.4760318731,63470321.86944683,22.1,True
0.1394938228999999,0.3119176705,50032.7081186328,8773117.479496308,21.4,True
0.4431543091,0.9909231597,27481.3773495156,74265346.54972339,18.89,True
0.0023150212,0.0051765448,77862.9861961826,64097175.84019304,30.3,False
0.040230458,0.0899580388,16260.8922407971,40997506.26403012,24.1,False
0.3051792326,0.6824015094,43963.3124373107,24767815.33353897,19.7,True
0.040230458,0.0899580388,14293.9865240767,29508458.16937735,24.1,False
0.0211132445,0.0472106499,25309.4143657714,15880090.10304738,25.5,False
0.4836764882,1.0815335068,66242.18105407219,18210106.982509464,18.7,True
0.0139493823,0.0311917671,45048.6617014238,21645873.70563659,26.4,False
0.2325706875,0.5200438667,66303.6951581539,65640975.39923148,20.29,True
0.1332155667,0.2978790628,29437.7362122836,15994750.856568009,21.5,True
0.6554732557999999,1.4656827575,78702.786626396,51904911.12317853,18.04,False
0.1160259082,0.2594418179,83451.51608648831,53834784.48763225,21.8,True
0.3080030213,0.6887156928,67570.4418556522,41401476.223276906,19.68,True
0.0192555078,0.0430566244,44023.1107192315,52685450.68084312,25.7,False
0.0384197891,0.0859092601,27901.0048920296,16928120.510771602,24.2,False
0.1394938228999999,0.3119176705,46117.135300432696,38551058.72368765,21.4,False
0.1394938228999999,0.3119176705,49133.2107747982,27953051.35648496,21.4,False
0.1756123185,0.3926810818,87664.9391585741,48664301.732888,20.9,False
0.0732073989,0.1636967205,56489.5775502454,31950544.66253315,22.8,False
0.0121494040999999,0.0271668934,31141.9724600164,34072848.908723146,26.7,False
0.1838886721,0.411187571,35503.6119092062,17212841.938779328,20.8,False
0.3009920164999999,0.6730386097,46517.50016857441,23021392.13165053,19.73,True
0.0076657557,0.0171411509,32190.988462994,65162271.69973644,23.52665299716035,False
0.2424124811,0.5420507863,88255.6247710926,65600285.4517819,20.2,True
0.1394938228999999,0.3119176705,44238.7712060129,44077659.28276585,21.4,True
0.1243240006,0.2779969164999999,29500.1257479771,40712024.43004919,21.65,True
0.0483676487999999,0.1081533507,24157.917825974502,23568453.36609932,23.7,False
0.0139493823,0.0311917671,13980.2871509706,64686588.42611606,26.4,False
0.0384197891,0.0859092601,54200.697542233895,23943326.898666,24.2,False
0.0071212293999999,0.015923553,8711.3176284858,27285050.17743973,27.86,False
1.0105434154,2.2596437711000004,71104.911250811,65901263.1268104,17.1,False
0.0139493823,0.0311917671,34999.5972651193,4804993.945356296,26.4,False
0.1756123185,0.3926810818,74796.3923814349,36182982.12652633,20.9,False
0.1272198785,0.2844722965,66064.5391229104,13839037.441663451,21.6,True
0.3080030213,0.6887156928,40042.9453305938,56471978.27313714,19.68,True
0.160160338,0.3581294029999999,64417.123543135,49948197.98599406,21.1,True
0.5303407232999999,1.1858779086,83610.3080935339,66916781.77352263,18.5,True
0.0074912618,0.0167509707,35770.667928906,41944041.54805923,27.75,False
0.1873074177,0.4188321187,23684.1093582273,58846689.04215999,20.76,True
0.0921626549,0.2060819612,43186.0352057845,12635325.03352612,22.3,False
0.0152951935,0.0342010925,60351.1130429492,48071052.3804735,26.2,False
0.1108038821,0.2477650126,60516.3007014948,23017819.629796416,21.9,True
0.3051792326,0.6824015094,34408.8448773478,8906042.666884808,19.7,True
2.2623249055000003,5.0587122760000005,37261.1969121395,40375629.13018287,15.35,False
0.1108038821,0.2477650126,96644.04396348711,53265289.49675911,21.9,True
0.3669061375,0.8204270649,53809.2160405596,73922833.51976237,19.3,True
0.0242412481,0.0542050786,33782.5045868418,21227839.556958128,25.2,False
0.0088014652,0.0196806745,10104.8145298699,4944883.571823924,27.4,False
0.0506471458999999,0.1132504610999999,58467.4429927392,28929612.23452454,23.6,False
0.0127219879,0.0284472297,35506.2321748732,42775348.05545533,26.6,False
0.1608996045,0.3597824532,52537.96370452,34471674.03266297,21.09,True
0.1214940408,0.2716689341,56629.86414971941,39215852.6141588,21.7,True
0.0437074004,0.0977327184,76424.1189084126,60709209.98982893,23.92,False
0.9344476509,2.0894884689,56022.5642717264,19727213.225131907,17.27,True
0.3051792326,0.6824015094,85654.19294816151,69564708.11413555,19.7,True
0.2016299194,0.4508582062,118803.7907800852,65414179.22391413,20.6,True
0.0506471458999999,0.1132504610999999,65427.234988005,60354512.00391937,23.6,False
1.0152078719,2.2700738128,101465.8130657232,33984604.53604159,23.52665299716035,False
0.0305179233,0.0682401509,49924.4278754758,57487265.38722596,24.7,False
0.1838886721,0.411187571,55749.71244628151,53431793.49684674,20.8,True
0.3346223745,0.7482383761,131855.2673229425,68877678.66945802,19.5,True
0.1058168859,0.2366137501,48317.113146802,72470597.91014078,22.0,False
0.0116025908,0.0259441818,30048.1872534278,56207640.63202158,26.8,False
0.0080270317,0.0179489885,49285.938964036,50298429.84717306,27.6,False
0.0152951935,0.0342010925,36837.7294231483,4974351.92872843,26.2,False
0.04411182,0.0986370281,22704.068858822404,56746038.72861761,23.9,False
0.0160160338,0.0358129403,36919.150545755896,1526951.158768847,26.1,False
0.1092835959,0.2443655492,52807.5747553226,53885810.03224185,21.93,True
0.5815070396,1.30028927,7131.8881564161,46835565.65402433,18.3,False
0.0029960908,0.0066994628,76691.4046410863,69373578.41971277,29.74,False
0.1847374635999999,0.4130855266,31097.7630157442,54200803.1277964,20.79,True
0.0780827277,0.1745982871,7377.054046560799,36123766.26309189,22.66,False
0.2251930467,0.5035469604,69846.19345433741,51735009.20195107,20.36,True
0.1214940408,0.2716689341,72971.4720694241,14685252.453909712,21.7,True
0.2160503512,0.4831032718,84571.7875424608,52675413.69599142,20.45,True
0.1214940408,0.2716689341,23778.9035570627,21118702.13631535,21.7,True
0.0160160338,0.0358129403,23544.599997680096,5210358.620504881,26.1,False
0.0139493823,0.0311917671,61353.5657371549,59664598.70126271,26.4,False
0.008405334,0.0187948982,49365.630756920495,38645009.955913976,27.5,False
0.0201629919,0.0450858205999999,28891.553579082403,49868111.30484189,25.6,False
0.0699125232,0.1563291544,27146.3347209376,13848476.199592808,22.9,False
0.2670268771,0.5970902489,82813.86345260231,64608044.18876232,19.99,False
0.0160160338,0.0358129403,12736.0778253409,59197136.45890987,26.1,False
0.3346223745,0.7482383761,5187.652732513599,59884448.94275745,19.5,False
0.0343997255,0.0769201245,61865.067099618704,58250061.24624836,24.44,False
0.1529519352999999,0.3420109247,40382.2208156918,11941963.23068978,21.2,True
0.0965061469999999,0.2157943048,30315.3330256271,22486885.973240416,22.2,False
0.0095621373,0.0213815891,22530.5106623796,996424.543057329,27.22,False
0.052547853,0.1175005715,81770.8187463347,70866092.86687738,23.52,False
0.2111324448,0.4721064988,45488.6060742497,53959561.39319737,20.5,True
0.273246732,0.6109982675,31632.329327694,42599475.42891979,19.94,True
1.4606796427000002,3.2661789745,40999.695625634,35929534.41747805,16.3,False
0.0110294785,0.0246626636,62167.672815994105,73719105.97926986,26.91,False
0.02658,0.0594346868,90227.91763375312,2867843.2728381213,23.52665299716035,False
1.2780709882,2.8578536096,77445.89282806379,5182006.996740138,16.59,True
0.5041444339,1.1273012246,75288.66519828059,70512950.10042435,18.61,False
0.4859090375,1.0865256386,101920.3690177793,41922874.45175996,18.69,True
0.0253837029,0.0567596853,52920.5838251018,64283565.36154722,25.1,False
0.0334622374,0.0748238376,29498.7631054696,10914662.450213589,24.5,False
0.3009920164999999,0.6730386097,53237.7423169189,49683320.80520056,19.73,True
0.3455850738,0.7727517170999999,47402.0243577058,62087210.57362147,19.43,True
0.0667659412999999,0.1492931834,30616.622244897,34308254.06746433,23.0,False
0.8366715019,1.8708543531,100231.9325678372,48560723.75804888,17.51,True
0.2996090839,0.6699462782,64678.7636691192,5148370.962855728,19.74,True
0.0127219879,0.0284472297,23399.8856692896,34798597.52843046,26.6,False
0.0699125232,0.1563291544,79973.9482791582,65616003.46062621,22.9,False
0.2180494405,0.4875733714,46879.16573199781,37548680.69403708,20.43,True
0.3720103103,0.8318403423,79002.8438154847,69114627.31918271,19.27,False
0.3346223745,0.7482383761,74078.34455745941,49099907.96153218,19.5,True
0.1460679643,0.3266178973999999,72563.554668623,57581944.02413537,21.3,True
0.1214940408,0.2716689341,46272.9164432638,20772875.85760892,21.7,False
0.1108038821,0.2477650126,55067.5130058392,9261141.201091284,21.9,True
0.1594244681,0.3564839479,39694.2897719664,8049484.787022063,21.11,True
0.1394938228999999,0.3119176705,19192.2868210701,73569781.03562388,21.4,False
0.0483676487999999,0.1081533507,53694.534572871504,61722378.96263621,23.7,False
0.0048367649,0.0108153351,12454.7011418089,50220304.54369447,28.7,False
0.3315545380999999,0.7413784854000001,60446.222422884006,56815864.41706754,19.52,False
0.0305179233,0.0682401509,29427.4152922404,3177671.367292844,24.7,False
0.1272198785,0.2844722965,110227.4373583073,35024647.62925055,21.6,True
0.6707411893,1.4998228946,63856.49932774941,60826481.31593977,17.99,True
0.1813656249,0.4055458661,24195.9335408564,18463239.21956948,20.83,True
0.0253837029,0.0567596853,18004.3658908149,11732778.38981924,25.1,False
0.7220295577,1.6145071727000002,25140.7812835507,74517892.06393728,17.83,False
0.2111324448,0.4721064988,52414.6084758601,39021614.56023336,20.5,True
0.2783267681,0.6223575734000001,48066.00370066274,48616380.2393624,19.9,True
0.160160338,0.3581294029999999,34961.5187756577,36270622.43796862,21.1,True
0.3503926411,0.7835017643000001,25811.84489587109,40628882.49663822,19.4,False
0.1838886721,0.411187571,33410.515380158504,65376698.27045434,20.8,False
0.0010581689,0.0023661375,34883.740031055895,43106140.7355727,32.0,False
0.0242412481,0.0542050786,61620.5950776652,7420282.159636436,25.2,False
0.1108038821,0.2477650126,135409.4847384833,46946223.96141248,21.9,True
0.2658,0.5943468684000001,41758.0040207308,7464116.534635125,20.0,True
0.0183888672,0.0411187571,21903.0745766613,12077027.592820344,25.8,False
0.2658,0.5943468684000001,72568.66614075139,42909268.30803592,20.0,True
0.1108038821,0.2477650126,67808.52013892219,26355132.23977001,21.9,False
0.1243240006,0.2779969164999999,32572.6818846189,36927370.685715005,21.65,True
0.0555334912,0.1241766613,19493.275438258403,51292964.50537889,23.4,False
0.1272198785,0.2844722965,54966.410362908,64065183.13891058,21.6,True
0.0133215566999999,0.0297879063,23306.670255921203,2932723.510022233,26.5,False
0.2424124811,0.5420507863,48796.25781509349,33146585.70685667,20.2,True
0.1756123185,0.3926810818,51951.4716627788,7041299.188540648,20.9,True
0.1160259082,0.2594418179,64156.7093424628,11469951.328155791,21.8,True
0.0667659412999999,0.1492931834,33548.104826989904,26963559.85191385,23.0,False
0.1756123185,0.3926810818,76044.0082939549,58428563.83325806,20.9,True
0.9089813582,2.0325441072,48953.252035206,48543119.63421939,17.33,True
0.1943367684,0.4345502246,25255.1743585407,55895878.83549923,20.68,True
0.0745684261,0.1667400697,32028.6587881259,34657951.774488695,22.76,False
0.0267026877,0.0597090249,33208.5478158929,12348966.705624854,24.99,False
0.0722029558,0.1614507173,65729.0875212857,48902930.99500384,22.83,False
0.04411182,0.0986370281,10268.9444053524,20765198.77915647,23.9,False
0.2053784995,0.459240286,48066.00370066274,38940336.45172494,20.56,False
0.2968622513,0.6638041738,86381.7875226068,38035435.82569446,19.76,True
0.0121494040999999,0.0271668934,22176.412181534903,2650519.529930656,26.7,False
0.0457672666999999,0.1023387195,65754.41308266019,64799336.0323164,23.82,False
1.2780709882,2.8578536096,120748.6288282234,65162749.91924747,16.59,True
0.6202331529999999,1.3868834919,69561.2708249321,62937916.19976961,18.16,True
1.4208720673,3.1771665298,50551.4524014569,18737392.575327214,16.36,True
0.0494942761,0.1106725658,60668.9482485262,42172859.25435368,23.65,False
0.0167708462,0.0375007522,14971.5185047716,5155353.996950096,26.0,False
0.1997813652,0.4467247132999999,51929.1398647634,45413502.60336071,20.62,True
0.0071212293999999,0.015923553,44098.6655972016,1162200.988864006,27.86,False
3.4084346887,7.6214916608,47204.1145112864,11104781.132311352,14.46,False
0.0334622374,0.0748238376,30132.243974575496,1161468.064019515,24.5,False
0.0069912522999999,0.0156329154,19935.5423490003,909602.5170041508,27.9,False
0.160160338,0.3581294029999999,42452.5581807419,46532842.56080739,21.1,True
0.0483676487999999,0.1081533507,34385.6722415183,30648515.636644594,23.7,False
0.3009920164999999,0.6730386097,89359.5763333667,15460006.239153115,19.73,True
0.5527833794,1.2360612132,73806.5281871729,33022023.45927521,18.41,True
0.3424167307999999,0.7656670868000001,26373.4412002966,55315149.73273929,19.45,False
0.1813656249,0.4055458661,44638.5737803345,23629336.67731235,20.83,True
0.0965061469999999,0.2157943048,42413.5373990321,55872177.17728749,22.2,False
0.160160338,0.3581294029999999,56355.90769049941,15320609.612466076,21.1,False
0.1108038821,0.2477650126,23381.3034229383,22734617.622474924,21.9,False
0.0116025908,0.0259441818,16163.7582467233,34593980.43412356,26.8,False
0.1748054532,0.3908768761,58916.9747246375,71845524.30364546,20.91,True
0.2315021222,0.5176544822,50377.8026508134,38136726.26958384,20.3,True
0.0447254765,0.1000092059,28889.3464652118,45287966.86260001,23.87,False
0.0965061469999999,0.2157943048,73181.204051368,74230094.3950896,22.2,False
0.0384197891,0.0859092601,60589.716559119006,47864433.5619475,24.2,False
1.2318419127,2.7544822542,67002.6173279825,73185622.5317382,16.67,True
0.1301832101999999,0.2910985075,96195.3491983601,53597050.07509538,21.55,True
0.0110294785,0.0246626636,67430.7674459392,33596734.060207605,26.91,False
0.058150704,0.130028927,59043.1889641792,20279465.371031616,23.3,False
0.160160338,0.3581294029999999,18961.9146757898,59159601.1715037,21.1,True
0.3669061375,0.8204270649,96621.8119257211,53799270.98551956,19.3,True
0.0146067963999999,0.0326617897,22419.0114017823,6929184.3663706165,26.3,False
0.0072536229,0.016219594,25980.410938020297,32571286.70758199,27.82,False
0.0152951935,0.0342010925,14218.4192366873,27242956.9421304,26.2,False
0.1058168859,0.2366137501,52544.7932731074,13119601.328477597,22.0,False
0.0038597127,0.0086305799,35222.08082836,1139822.67341028,29.19,False
0.1407845434,0.3148038092,35837.4319200833,71533658.13268922,21.38,True
0.0066765941,0.0149293183,81223.9989959365,63046155.3300824,28.0,False
0.1394938228999999,0.3119176705,64057.248468416205,53059101.56497807,21.4,True
0.2111324448,0.4721064988,23927.4077124078,60864553.33058393,20.5,True
0.2515098375,0.5623930936,23730.5743420037,43758688.85856117,20.12,False
0.8101304881999999,1.8115068424,107234.7920777534,24737120.692974504,17.58,True
0.0192555078,0.0430566244,30272.751409982404,23353689.48210415,25.7,False
0.4079011939999999,0.912094798,26462.9011233919,57707017.35787991,19.07,True
0.0242412481,0.0542050786,40020.4051209029,35982793.68268355,25.2,False
0.063760979,0.1425738833,50952.43993298,29924614.52071221,23.1,False
0.013506878,0.0302022973,61021.3551239776,38503072.15508861,26.47,False
0.1108038821,0.2477650126,54622.6879662529,66885431.4903733,21.9,True
0.4023045797999999,0.8995803882,105025.3667435088,28024374.39993529,19.1,True
0.2914439045,0.6516883822,90301.6419249035,41678777.0583803,19.8,True
0.0350392641,0.0783501764,23480.430651310497,41720534.05751702,24.4,False
0.0880146521,0.1968067451,44414.2630650892,31507264.57179072,22.4,False
0.3080030213,0.6887156928,55190.3513478469,52127111.60705012,19.68,True
0.0107784168999999,0.0241012727999999,45411.8422985867,32694369.881022766,26.96,False
0.1214940408,0.2716689341,78433.042865891,7531694.081254485,21.7,True
0.4411181999999999,0.9863702813,59427.6648118877,35679997.869942,18.9,True
0.0076657557,0.0171411509,42642.2394762217,62039541.13754704,27.7,False
0.1394938228999999,0.3119176705,64450.0489021837,42659025.06016199,21.4,False
0.1638909515,0.3664713084,86121.0137253665,24191231.722394817,21.05,True
0.1756123185,0.3926810818,64008.5683824122,62348527.08575238,20.9,True
0.152249185,0.3404395273,45885.6661675313,61362203.94438957,21.21,True
0.2111324448,0.4721064988,89888.0715895561,73939649.891128,20.5,True
0.0350392641,0.0783501764,55971.383826760895,64016713.54870887,24.4,False
0.0921626549,0.2060819612,31955.8102235126,5953324.683467299,22.3,False
0.1677084622,0.3750075218,68813.9114075546,12330118.765265046,21.0,False
0.2538370294,0.5675968529,43165.28728877,13192857.311046414,20.1,False
0.0840533401999999,0.1879489824,9984.4016183113,44104350.87880635,22.5,False
0.2538370294,0.5675968529,102092.235213146,66582265.46778287,20.1,True
0.2210828104,0.4943561925999999,91725.1781852585,13912157.260251,20.4,True
1.2605351968,2.8186423881,59211.2059366957,31728115.099443223,16.62,True
0.1144339731,0.2558821427,26581.7569717534,47915262.37039825,21.83,False
0.1034081994999999,0.2312277636,50279.18512834731,64625240.97255157,22.05,False
0.1529519352999999,0.3420109247,65488.0146829733,41574072.62653986,21.2,True
0.0421264611,0.0941976306,23117.3142573535,19129106.235401288,24.0,False
0.2401900301,0.5370812349,40746.5544790116,39251365.57771917,20.22,True
0.2914439045,0.6516883822,44093.908725676905,8472721.321308067,19.8,True
0.022108281,0.0494356193,34448.6992600499,13613579.509051967,25.4,False
0.0136947774,0.0306224531,30177.3679923786,24886296.188348345,26.44,False
0.0802703167,0.1794898848,39310.8964647523,44919164.5052709,22.6,False
1.1872849879,2.6548499417,35797.893667705495,65062455.46805698,16.75,True
0.2658,0.5943468684000001,37616.2366886737,49741077.25165442,20.0,True
0.0185590173,0.0414992243,44000.9528935342,35386578.97137035,25.78,False
0.022108281,0.0494356193,38672.1610736494,45888628.05644343,25.4,False
0.0080270317,0.0179489885,43594.4608944192,30802419.60653361,27.6,False
0.160160338,0.3581294029999999,94643.2884413012,66153399.77508578,21.1,False
0.0163137941,0.0364787526,18204.4660788129,7728620.15458745,26.06,False
0.2809020939,0.6281161771,89458.11917758039,67318986.35822512,19.88,True
0.0278326768,0.0622357573,40923.2639959258,20435333.007441614,24.9,False
0.4836764882,1.0815335068,95788.389719133,72615763.65900607,18.7,False
0.3194147569,0.7142331095000001,81006.95605209371,56462999.16962314,19.601,True
0.0384197891,0.0859092601,52157.7137207124,34814419.073960595,24.2,False
0.1460679643,0.3266178973999999,99052.3116991926,7644602.774441245,21.3,True
0.02658,0.0594346868,67203.733257329,10644477.641710997,25.0,False
0.1332155667,0.2978790628,55337.14521488769,29583785.02030079,21.5,True
0.0470494961,0.1052058716,21957.8834065616,17168213.558125827,23.76,False
0.0144728805,0.0323623447,17213.9941485359,4088434.748808408,26.32,False
0.1214940408,0.2716689341,30039.1542412439,35218134.95618497,21.7,True
0.1108038821,0.2477650126,33075.3208860598,9404205.847872432,21.9,True
0.3392774354,0.7586474087,44272.169631171,57687472.62056121,19.47,False
0.0150853356,0.0337318359,55121.1445182251,43285589.08031655,26.23,False
0.1214940408,0.2716689341,44351.5380614755,43062467.49243979,21.7,True
0.0305179233,0.0682401509,15936.4026626977,72892444.74005365,24.7,False
0.0506471458999999,0.1132504610999999,21484.1120428957,2308793.429645183,23.6,False
0.8366715019,1.8708543531,59702.5481452366,56358166.69696578,17.51,True
0.0555334912,0.1241766613,51398.0437911682,18044950.934029464,23.4,False
0.0965061469999999,0.2157943048,47624.0138896889,12306164.107135557,22.2,False
0.2101623793,0.4699373665,42877.6495396276,38592774.70308842,20.51,True
0.0066765941,0.0149293183,56141.8160283457,61110207.93307178,28.0,False
0.1460679643,0.3266178973999999,82904.2379386434,68690588.64111777,21.3,False
0.1608996045,0.3597824532,78659.0024005422,39761180.59272599,21.09,True
0.0255008688,0.0570216761,39483.9954094529,43679874.65689123,25.09,False
0.6554732557999999,1.4656827575,67092.9079785127,64508501.60150666,18.04,True
0.0076657557,0.0171411509,33196.1659403722,1682260.81008353,27.7,False
0.4472547654,1.0000920588,140581.7119455012,65626658.49411801,18.87,False
0.0211132445,0.0472106499,33618.9704889274,3074960.371949522,25.5,False
0.0231502122,0.0517654482,32366.4323409203,9409392.854818942,23.52665299716035,False
0.1058168859,0.2366137501,58060.98264209151,42906222.15132762,22.0,True
0.0112345318,0.0251211767,27749.3674511462,1514733.231449781,26.87,False
0.5553349115999999,1.2417666126,61922.648994444,9010743.373738278,18.4,True
0.2210828104,0.4943561925999999,39780.6864234865,26865617.84218889,20.4,True
0.0278326768,0.0622357573,8096.246146149399,18802434.34829136,24.9,False
1.1872849879,2.6548499417,111385.7930650525,58859233.84082501,16.75,True
0.2848098313,0.6368541435,9636.0414620362,70185942.30625711,19.85,True
0.4748483974,1.0617932956,77989.759513079,74771103.72250646,18.74,False
0.1283970296,0.2871044863,66673.8761026586,6563856.868365871,21.58,True
0.0108281678,0.0242125191999999,68262.9560861677,68300069.6995531,26.95,False
0.5182686946,1.1588840318,61903.00938515941,63700188.98983955,18.55,True
0.022108281,0.0494356193,27720.808294657203,18181909.65398784,25.4,False
0.0319561887,0.0714562102,48723.6339531497,52452035.15881314,24.6,False
0.2304384666,0.5152760759,49866.2422896992,38454850.762713015,20.31,False
0.0802703167,0.1794898848,69786.6680832109,68244325.58380733,22.6,False
0.1272198785,0.2844722965,78062.0346110912,71834907.23809305,21.6,True
0.2111324448,0.4721064988,80383.7147370941,53841578.78905384,20.5,True
0.1332155667,0.2978790628,79706.1830963288,10372835.001965253,21.5,True
0.1108038821,0.2477650126,28341.820265720497,72396640.49307911,21.9,True
0.0192555078,0.0430566244,15318.7186619034,38885162.51330089,25.7,False
0.1394938228999999,0.3119176705,57073.18689897191,34646685.09514561,21.4,False
0.2272767323,0.5082062231000001,41865.4125745916,35171597.003600284,20.34,True
0.058150704,0.130028927,45741.3196259167,45138793.61119421,23.3,False
0.3503926411,0.7835017643000001,46505.936181164405,1894658.5644080609,19.4,True
0.2783267681,0.6223575734000001,49139.6122865812,64370577.21233765,19.9,True
0.1460679643,0.3266178973999999,70494.394727493,18776788.501201306,21.3,True
0.0334622374,0.0748238376,40198.24707291,57896112.14727602,24.5,False
0.1214940408,0.2716689341,67082.95780691759,7533971.604106726,21.7,True
0.0506471458999999,0.1132504610999999,64345.955455315096,54611271.36419961,23.6,False
0.0105816886,0.023661375,30366.2394028602,1714324.660112962,27.0,False
0.263363131,0.5888978636,51443.137627289296,68095412.27366045,20.02,False
0.2424124811,0.5420507863,51413.507136657005,21248057.55949076,20.2,True
0.0435065830999999,0.0972836774,61189.356665759806,45455937.47532576,23.93,False
0.1160259082,0.2594418179,24977.193617139103,14853648.298580945,21.8,False
0.0421264611,0.0941976306,57839.652138257305,26335661.628195897,24.0,False
0.1594244681,0.3564839479,32874.096960729905,35422885.551631056,21.11,True
0.1565146436,0.3499773825,95003.3185262802,48551735.30466801,21.15,True
0.0366906138,0.0820427065,52148.5544691947,33756345.26363605,24.3,False
0.1805323255,0.4036825521,104332.003384945,67638108.26523295,20.84,True
0.4619074603,1.0328564805,84591.21720897719,31559510.296467174,18.8,True
0.0192555078,0.0430566244,11768.1974499235,14250981.77520974,25.7,False
0.4704949611,1.0520587161,115962.6409255804,38412302.4955625,18.76,True
0.063760979,0.1425738833,71560.1220379186,5820401.93452408,23.1,False
0.0189040552,0.0422707525,81370.3703941094,53358428.09839581,25.74,False
0.0121494040999999,0.0271668934,45221.21703173519,44816438.53518079,26.7,False
0.0965061469999999,0.2157943048,39451.5625701276,16289718.43716926,22.2,False
0.0732073989,0.1636967205,75990.2662531706,62224364.51880021,22.8,False
0.3240074354,0.7245026508,60344.7555050629,13396094.61931894,19.57,True
0.1289896833,0.2884297004,16503.5017286031,59968638.03133884,21.57,True
